CRN,Semester,Year,A_plus,A_stan,A_minus,B_plus,B_stan,B_minus,C_plus,C_stan,C_minus,D_plus,D_stan,D_minus,F_stan,CourseNum,DepartmentCode,CourseName,Instructor,Sched_Type,Avg_Grade
34009,Fall,2022,DIS,120228,1,6,2,6,4,1,3,0,0,0,0,150,MCB,Molec & Cellular Basis of Life,0,ADT,0
52529,Fall,2022,DIS,120228,2,2,2,10,2,1,2,0,0,0,1,150,MCB,Molec & Cellular Basis of Life,0,ADU,0
34028,Fall,2022,DIS,120228,0,3,3,4,9,2,0,0,0,0,0,150,MCB,Molec & Cellular Basis of Life,0,ADV,0
34031,Fall,2022,DIS,120228,1,5,1,2,8,2,2,1,0,0,0,150,MCB,Molec & Cellular Basis of Life,0,ADW,0
40543,Fall,2022,DIS,120228,0,3,3,2,4,5,1,1,1,0,1,150,MCB,Molec & Cellular Basis of Life,0,ADX,0
40552,Fall,2022,DIS,120228,3,6,4,6,2,1,1,0,0,0,0,150,MCB,Molec & Cellular Basis of Life,0,ADY,0
52538,Fall,2022,DIS,120228,1,8,3,3,3,2,1,0,0,0,0,150,MCB,Molec & Cellular Basis of Life,0,ADZ,0
34093,Fall,2022,LAB,120228,13,5,4,0,0,2,0,0,0,0,0,151,MCB,Molec & Cellular Laboratory,0,C,0
34102,Fall,2022,LAB,120228,14,5,3,1,0,0,0,0,0,0,0,151,MCB,Molec & Cellular Laboratory,0,D,0
34108,Fall,2022,LAB,120228,15,7,0,0,0,1,0,0,0,0,0,151,MCB,Molec & Cellular Laboratory,0,E,0
52530,Fall,2022,LAB,120228,9,7,4,0,0,0,0,0,0,0,0,151,MCB,Molec & Cellular Laboratory,0,G,1
56495,Fall,2022,LCD,120228,15,9,6,5,5,2,0,0,1,0,0,170,MCB,Society and the Brain,0,A,0
56301,Fall,2022,LEC,120228,68,67,100,98,114,50,36,32,11,6,4,244,MCB,Human Anatomy & Physiology I,2,A,3
56303,Fall,2022,LAB,120228,3,3,2,6,8,1,3,2,0,0,0,245,MCB,Human Anat & Physiol Lab I,0,A,0
56304,Fall,2022,LAB,120228,5,3,5,5,2,2,3,1,1,0,0,245,MCB,Human Anat & Physiol Lab I,0,B,1
56305,Fall,2022,LAB,120228,2,1,3,3,5,4,1,0,1,2,1,245,MCB,Human Anat & Physiol Lab I,0,C,0
56306,Fall,2022,LAB,120228,4,5,3,6,4,4,1,2,1,0,0,245,MCB,Human Anat & Physiol Lab I,0,D,0
56307,Fall,2022,LAB,120228,8,2,2,5,3,1,1,4,0,0,1,245,MCB,Human Anat & Physiol Lab I,0,E,1
56308,Fall,2022,LAB,120228,4,2,0,4,1,5,1,4,0,1,0,245,MCB,Human Anat & Physiol Lab I,0,F,1
56309,Fall,2022,LAB,120228,8,0,8,3,6,2,1,0,0,0,0,245,MCB,Human Anat & Physiol Lab I,0,G,0
56310,Fall,2022,LAB,120228,5,6,4,5,1,3,2,1,0,0,0,245,MCB,Human Anat & Physiol Lab I,1,H,0
56312,Fall,2022,LAB,120228,5,3,2,5,4,1,2,1,2,0,0,245,MCB,Human Anat & Physiol Lab I,0,J,0
58103,Fall,2022,LAB,120228,2,2,6,7,2,2,6,1,0,0,1,245,MCB,Human Anat & Physiol Lab I,0,M,0
58104,Fall,2022,LAB,120228,6,5,5,4,3,3,2,0,0,1,0,245,MCB,Human Anat & Physiol Lab I,0,N,0
58105,Fall,2022,LAB,120228,6,0,4,5,8,1,2,1,1,0,0,245,MCB,Human Anat & Physiol Lab I,0,O,0
